region,date,et0_fao_evapotranspiration,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max
Ternopil,2022-10-24,1.33,11.3,16.5,5.8,13.4,24.5
Ternopil,2022-10-25,0.53,11.6,14.1,9.4,16.6,33.5
Ternopil,2022-10-26,0.78,10.8,13.1,7.2,19.6,38.5
Ternopil,2022-10-27,0.87,8.8,14.6,5.4,11.5,24.1
Ternopil,2022-10-28,1.16,9.4,16.1,5.1,10.2,20.2
Ternopil,2022-10-29,1.55,12.0,17.8,7.7,20.9,37.1
Ternopil,2022-10-30,0.99,12.3,14.6,10.1,20.6,39.2
Ternopil,2022-10-31,1.12,9.6,14.0,4.8,14.1,25.2
Ternopil,2022-11-01,1.03,8.1,14.8,3.3,11.7,23.8
Ternopil,2022-11-02,0.44,10.8,12.8,8.8,20.9,40.3
Ternopil,2022-11-03,1.03,8.2,11.9,3.2,22.3,41.8
Ternopil,2022-11-04,0.99,5.6,11.4,0.9,16.6,32.0
Ternopil,2022-11-05,0.4,7.7,11.2,3.7,20.4,37.8
Ternopil,2022-11-06,0.36,9.1,10.9,8.2,21.1,38.2
Ternopil,2022-11-07,0.6,9.8,12.6,8.2,11.9,24.5
Ternopil,2022-11-08,0.8,7.8,12.2,3.5,13.6,27.7
Ternopil,2022-11-09,0.7,5.9,10.7,2.8,12.9,26.6
Ternopil,2022-11-10,0.38,6.3,10.3,1.5,14.0,25.9
Ternopil,2022-11-11,0.53,8.3,10.2,6.9,15.2,29.5
Ternopil,2022-11-12,0.49,8.0,10.5,4.8,11.7,23.8
Ternopil,2022-11-13,0.45,7.5,8.6,6.4,11.2,21.2
Ternopil,2022-11-14,0.47,6.6,8.6,5.2,11.1,22.0
Ternopil,2022-11-15,0.56,4.6,9.2,2.2,12.9,25.2
Ternopil,2022-11-16,0.23,5.0,6.7,2.6,10.6,18.7
Ternopil,2022-11-17,0.24,1.0,4.5,-1.3,21.4,39.2
Ternopil,2022-11-18,0.21,-2.1,-1.5,-2.8,12.9,25.6
Ternopil,2022-11-19,0.33,-2.4,-1.9,-2.8,15.6,29.2
Ternopil,2022-11-20,0.21,-2.1,-1.0,-3.2,15.5,29.2
Ternopil,2022-11-21,0.21,-1.3,-0.4,-2.0,10.1,18.4
Ternopil,2022-11-22,0.36,-1.3,2.7,-5.2,10.3,16.6
Ternopil,2022-11-23,0.16,-1.5,1.0,-4.6,16.9,29.2
Ternopil,2022-11-24,0.26,0.6,1.6,-0.2,13.4,23.8
Ternopil,2022-11-25,0.21,-0.6,-0.2,-1.5,10.0,19.1
Ternopil,2022-11-26,0.23,-0.3,2.0,-3.1,9.8,18.0
Ternopil,2022-11-27,0.25,0.4,2.2,-0.9,13.9,26.6
Ternopil,2022-11-28,0.29,-0.5,0.8,-1.8,11.2,21.6
Ternopil,2022-11-29,0.26,0.1,1.2,-1.6,8.7,19.1
Ternopil,2022-11-30,0.28,0.9,2.1,-0.1,10.1,19.8
Ternopil,2022-12-01,0.29,-0.9,-0.1,-2.0,10.9,20.5
Ternopil,2022-12-02,0.25,-1.8,-1.0,-2.5,10.9,20.9
Ternopil,2022-12-03,0.24,-0.8,0.3,-1.8,15.9,28.1
Ternopil,2022-12-04,0.41,-1.7,-0.6,-2.8,24.5,45.7
Ternopil,2022-12-05,0.49,-2.7,-0.9,-3.8,24.1,44.6
Ternopil,2022-12-06,0.28,-2.4,-0.8,-3.5,20.7,38.9
Ternopil,2022-12-07,0.32,-0.1,3.3,-1.6,16.3,32.0
Ternopil,2022-12-08,0.39,-0.2,3.2,-2.7,11.2,21.6
Ternopil,2022-12-09,0.27,-0.3,3.3,-3.0,16.6,28.4
Ternopil,2022-12-10,0.18,1.8,4.2,0.0,18.1,32.4
Ternopil,2022-12-11,0.18,0.2,3.0,-2.8,22.1,43.2
Ternopil,2022-12-12,0.42,-2.6,-0.9,-4.6,21.5,43.6
Ternopil,2022-12-13,0.41,-2.6,-0.7,-4.9,19.8,37.4
Ternopil,2022-12-14,0.44,-3.6,-1.5,-6.4,21.5,39.2
Ternopil,2022-12-15,0.21,-0.2,1.2,-1.8,23.8,42.8
Ternopil,2022-12-16,0.13,1.7,3.5,-0.4,22.9,41.4
Ternopil,2022-12-17,0.16,0.2,2.7,-4.0,20.6,37.8
Ternopil,2022-12-18,0.37,-4.9,-3.2,-6.7,22.6,42.1
Ternopil,2022-12-19,0.37,-6.9,-2.2,-8.9,17.7,31.3
Ternopil,2022-12-20,0.59,-2.6,0.9,-6.5,18.8,32.8
Ternopil,2022-12-21,0.53,-0.5,5.4,-3.8,10.0,18.0
Ternopil,2022-12-22,0.18,1.4,3.3,-0.7,9.2,15.1
Ternopil,2022-12-23,0.31,2.8,6.1,0.3,16.9,30.2
Ternopil,2022-12-24,0.14,3.2,4.4,1.4,12.6,22.0
Ternopil,2022-12-25,0.17,3.3,4.2,2.6,18.9,33.8
Ternopil,2022-12-26,0.18,2.4,3.7,0.8,19.5,34.6
Ternopil,2022-12-27,0.35,4.6,6.8,0.0,28.8,54.4
Ternopil,2022-12-28,0.51,0.6,3.8,-1.6,21.5,38.5
Ternopil,2022-12-29,0.56,0.7,5.9,-1.6,12.7,22.7
Ternopil,2022-12-30,0.42,3.2,8.1,-0.6,12.0,24.1
Ternopil,2022-12-31,0.47,4.2,9.4,-1.3,20.0,35.3
Ternopil,2023-01-01,1.28,10.3,14.0,8.1,22.3,40.0
Ternopil,2023-01-02,0.61,7.9,12.6,4.7,16.4,28.1
Ternopil,2023-01-03,0.53,6.9,9.5,4.2,23.1,43.9
Ternopil,2023-01-04,0.54,2.1,4.2,-0.2,16.6,30.2
Ternopil,2023-01-05,0.86,6.0,7.4,2.7,32.3,59.4
Ternopil,2023-01-06,0.36,1.6,4.8,-0.3,28.9,55.1
Ternopil,2023-01-07,0.24,0.7,3.3,-1.6,14.5,29.9
Ternopil,2023-01-08,0.22,-1.0,0.6,-1.8,24.4,42.1
Ternopil,2023-01-09,0.14,0.7,2.7,-1.6,25.3,45.4
Ternopil,2023-01-10,0.15,1.8,3.5,0.3,23.4,42.1
Ternopil,2023-01-11,0.24,-0.9,0.6,-3.5,21.9,41.0
Ternopil,2023-01-12,0.43,-1.9,2.5,-3.7,16.2,31.0
Ternopil,2023-01-13,0.37,-0.8,2.8,-2.9,13.5,28.1
Ternopil,2023-01-14,0.21,0.1,3.0,-2.7,13.1,22.0
Ternopil,2023-01-15,0.23,-0.8,1.4,-2.5,19.2,36.4
Ternopil,2023-01-16,0.18,-0.2,1.5,-1.5,19.4,33.8
Ternopil,2023-01-17,0.33,1.9,5.0,-0.2,19.2,33.8
Ternopil,2023-01-18,0.5,5.2,9.1,1.1,24.0,42.5
Ternopil,2023-01-19,0.38,4.5,7.6,0.6,17.3,29.9
Ternopil,2023-01-20,0.16,2.2,6.4,0.9,19.0,32.4
Ternopil,2023-01-21,0.18,4.1,7.1,2.2,21.4,37.8
Ternopil,2023-01-22,0.21,3.7,5.0,2.5,17.2,31.3
Ternopil,2023-01-23,0.29,2.2,4.0,1.0,12.6,24.5
Ternopil,2023-01-24,0.34,0.3,1.2,-0.9,11.2,22.0
Ternopil,2023-01-25,0.32,-0.4,1.0,-2.2,9.4,17.6
Ternopil,2023-01-26,0.48,-2.5,-1.6,-3.6,10.9,22.7
Ternopil,2023-01-27,0.29,-1.3,0.2,-4.3,12.6,24.1
Ternopil,2023-01-28,0.45,-1.6,-1.2,-2.2,14.3,27.0
Ternopil,2023-01-29,0.57,-2.0,-1.0,-3.5,16.9,36.0
Ternopil,2023-01-30,0.79,-1.2,1.0,-2.8,21.8,39.6
Ternopil,2023-01-31,0.73,0.6,2.9,-1.6,26.0,48.2
Ternopil,2023-02-01,0.78,0.5,3.1,-2.7,29.0,57.2
Ternopil,2023-02-02,0.48,1.1,3.2,-0.9,21.3,39.6
Ternopil,2023-02-03,0.57,-0.9,0.8,-3.1,25.6,49.3
Ternopil,2023-02-04,0.45,-3.1,-1.9,-5.7,23.0,43.2
Ternopil,2023-02-05,0.5,-4.9,-3.0,-6.3,26.0,48.2
Ternopil,2023-02-06,0.41,-4.6,-3.8,-5.9,17.7,33.1
Ternopil,2023-02-07,0.29,-4.3,-2.1,-7.1,18.4,34.2
Ternopil,2023-02-08,0.53,-7.0,-4.2,-11.3,13.0,25.2
Ternopil,2023-02-09,0.48,-10.6,-4.4,-14.9,11.2,15.8
Ternopil,2023-02-10,0.77,-5.7,-0.4,-14.2,19.2,34.9
Ternopil,2023-02-11,0.73,-1.2,0.7,-3.2,26.7,49.0
Ternopil,2023-02-12,0.7,-0.5,1.6,-4.1,25.8,48.2
Ternopil,2023-02-13,0.33,-0.5,3.0,-5.0,22.2,40.7
Ternopil,2023-02-14,0.46,2.4,4.1,0.6,29.0,55.4
Ternopil,2023-02-15,0.75,-0.4,3.2,-3.8,17.6,34.6
Ternopil,2023-02-16,1.03,0.7,7.4,-4.6,19.1,33.8
Ternopil,2023-02-17,1.22,3.8,9.0,0.6,21.2,37.4
Ternopil,2023-02-18,1.75,6.2,8.4,4.1,42.9,78.8
Ternopil,2023-02-19,0.43,2.6,4.1,0.8,22.2,41.4
Ternopil,2023-02-20,1.37,1.6,6.1,-2.2,40.0,72.4
Ternopil,2023-02-21,1.43,6.4,8.3,4.2,40.1,76.0
Ternopil,2023-02-22,0.91,3.0,4.3,0.4,24.3,46.1
Ternopil,2023-02-23,1.06,0.4,3.2,-1.9,18.4,36.7
Ternopil,2023-02-24,0.81,2.6,8.5,-2.3,19.7,38.2
Ternopil,2023-02-25,0.63,3.7,9.1,0.9,28.7,55.8
Ternopil,2023-02-26,0.65,0.8,2.8,-1.0,18.5,33.1
Ternopil,2023-02-27,0.66,-1.5,0.1,-2.5,15.9,31.7
Ternopil,2023-02-28,0.98,-1.7,1.5,-5.6,8.9,16.6
Ternopil,2023-03-01,1.18,-0.7,4.6,-6.0,16.9,33.8
Ternopil,2023-03-02,0.76,0.2,4.1,-4.2,9.8,18.4
Ternopil,2023-03-03,0.79,-0.7,3.7,-4.8,17.7,36.0
Ternopil,2023-03-04,1.49,1.1,4.5,-1.8,27.7,54.4
Ternopil,2023-03-05,1.52,-1.0,2.5,-5.2,26.7,49.3
Ternopil,2023-03-06,0.96,-0.4,3.8,-4.8,15.8,37.1
Ternopil,2023-03-07,1.22,2.1,5.7,-2.3,14.6,30.2
Ternopil,2023-03-08,1.21,3.5,8.1,-0.2,21.2,41.8
Ternopil,2023-03-09,1.15,7.2,11.5,2.5,25.2,45.7
Ternopil,2023-03-10,1.9,7.0,14.6,-0.2,22.2,41.8
Ternopil,2023-03-11,0.8,5.8,8.2,0.9,26.7,53.3
Ternopil,2023-03-12,1.42,0.3,4.0,-3.0,34.2,65.2
Ternopil,2023-03-13,1.66,3.1,9.5,-2.9,19.2,36.7
Ternopil,2023-03-14,2.56,8.1,15.1,3.0,21.7,47.9
Ternopil,2023-03-15,1.24,4.8,8.6,1.1,24.7,47.2
Ternopil,2023-03-16,1.1,1.6,4.2,-1.2,24.3,46.8
Ternopil,2023-03-17,1.9,0.6,6.2,-3.5,12.4,27.4
Ternopil,2023-03-18,1.63,2.0,8.5,-3.3,17.1,34.9
Ternopil,2023-03-19,1.81,4.1,10.1,-0.9,12.8,28.4
Ternopil,2023-03-20,1.67,4.8,12.6,-0.3,10.8,23.4
Ternopil,2023-03-21,1.47,6.7,12.2,1.7,13.9,29.2
Ternopil,2023-03-22,1.74,6.7,12.6,0.9,10.8,24.5
Ternopil,2023-03-23,2.52,10.1,16.9,4.9,17.2,33.1
Ternopil,2023-03-24,2.99,13.6,19.8,9.8,20.5,38.9
Ternopil,2023-03-25,0.86,10.5,12.4,7.1,14.9,28.8
Ternopil,2023-03-26,1.82,7.4,11.4,4.2,23.9,45.4
Ternopil,2023-03-27,1.13,6.1,10.4,1.8,18.5,34.2
Ternopil,2023-03-28,1.49,0.7,5.4,-2.3,35.0,65.9
Ternopil,2023-03-29,1.42,-1.3,2.8,-4.4,30.1,57.2
Ternopil,2023-03-30,2.01,2.7,10.1,-4.2,15.6,32.8
Ternopil,2023-03-31,1.42,7.2,13.0,3.4,20.2,40.3
Ternopil,2023-04-01,1.53,8.2,12.6,4.3,19.1,37.1
Ternopil,2023-04-02,1.17,6.6,10.2,3.0,19.7,37.8
Ternopil,2023-04-03,0.69,2.3,5.1,0.3,20.4,38.9
Ternopil,2023-04-04,0.95,-0.4,1.2,-1.9,20.2,38.9
Ternopil,2023-04-05,1.18,0.1,3.3,-2.1,23.1,42.8
Ternopil,2023-04-06,0.52,2.6,6.4,-0.6,25.8,46.1
Ternopil,2023-04-07,0.91,3.5,6.1,1.2,21.4,41.0
Ternopil,2023-04-08,1.63,5.7,10.1,1.8,15.1,33.8
Ternopil,2023-04-09,2.23,6.8,12.3,-0.4,10.2,18.7
Ternopil,2023-04-10,0.98,7.9,11.1,5.6,15.0,30.2
Ternopil,2023-04-11,2.69,8.4,13.9,2.8,15.8,33.5
Ternopil,2023-04-12,1.46,8.2,11.2,5.6,16.9,34.2
Ternopil,2023-04-13,2.01,8.8,13.9,3.8,12.8,27.4
Ternopil,2023-04-14,2.58,9.3,14.9,2.0,22.8,40.7
Ternopil,2023-04-15,1.07,8.8,10.6,7.6,22.9,41.4
Ternopil,2023-04-16,1.58,9.3,13.4,5.8,15.4,30.2
Ternopil,2023-04-17,1.12,9.2,11.2,7.3,16.9,34.9
Ternopil,2023-04-18,1.83,8.4,11.6,5.8,14.2,29.5
Ternopil,2023-04-19,1.07,7.8,10.9,4.8,11.7,22.7
Ternopil,2023-04-20,2.67,9.9,14.1,6.6,26.5,52.2
Ternopil,2023-04-21,3.56,10.5,15.7,6.2,22.3,44.3
Ternopil,2023-04-22,2.87,11.2,16.3,6.1,9.4,22.3
Ternopil,2023-04-23,3.58,11.3,17.7,5.1,11.6,25.2
Ternopil,2023-04-24,3.71,11.6,17.6,6.4,17.9,36.4
Ternopil,2023-04-25,1.85,10.8,15.1,7.8,16.2,36.7
Ternopil,2023-04-26,0.5,6.2,10.6,3.8,24.6,46.8
Ternopil,2023-04-27,2.48,5.9,9.4,2.3,23.1,45.7
Ternopil,2023-04-28,2.47,6.4,10.7,1.2,14.6,31.3
Ternopil,2023-04-29,3.21,6.9,13.4,0.3,10.0,25.6
Ternopil,2023-04-30,3.84,9.3,16.4,1.8,19.2,34.6
Ternopil,2023-05-01,3.76,9.6,14.9,4.5,18.2,34.6
Ternopil,2023-05-02,4.56,13.1,21.5,5.6,15.8,32.8
Ternopil,2023-05-03,3.53,13.6,19.4,8.4,17.6,31.3
Ternopil,2023-05-04,1.63,11.4,13.8,9.1,15.9,31.0
Ternopil,2023-05-05,3.24,11.5,16.4,6.4,13.8,24.1
Ternopil,2023-05-06,3.64,11.3,16.4,5.3,22.7,40.0
Ternopil,2023-05-07,2.0,8.2,11.3,5.4,23.1,44.6
Ternopil,2023-05-08,1.33,5.7,8.4,3.2,21.3,40.3
Ternopil,2023-05-09,3.14,7.8,13.8,2.0,18.1,37.4
Ternopil,2023-05-10,3.02,8.0,13.1,1.2,12.6,28.4
Ternopil,2023-05-11,3.27,9.4,15.3,2.9,18.1,37.1
Ternopil,2023-05-12,4.22,11.9,17.4,6.7,20.9,41.8
Ternopil,2023-05-13,3.55,12.6,18.0,6.2,15.3,32.4
Ternopil,2023-05-14,4.96,14.3,20.6,5.4,20.7,40.0
Ternopil,2023-05-15,5.53,16.5,20.9,12.1,32.5,62.3
Ternopil,2023-05-16,2.85,16.6,20.8,12.5,15.4,31.0
Ternopil,2023-05-17,4.03,17.4,20.9,15.0,24.8,46.4
Ternopil,2023-05-18,2.78,16.6,21.4,13.3,16.3,31.3
Ternopil,2023-05-19,2.73,15.2,20.1,12.4,20.4,41.8
Ternopil,2023-05-20,4.85,17.8,23.4,12.6,18.3,35.3
Ternopil,2023-05-21,5.37,15.8,20.9,10.9,16.7,34.6
Ternopil,2023-05-22,4.89,15.1,21.3,7.6,14.1,31.7
Ternopil,2023-05-23,4.94,17.0,23.4,9.7,12.0,24.8
Ternopil,2023-05-24,5.04,18.7,25.5,10.9,11.0,23.0
Ternopil,2023-05-25,5.19,18.6,25.3,10.6,15.7,29.5
Ternopil,2023-05-26,4.45,18.6,23.5,13.2,15.9,33.1
Ternopil,2023-05-27,4.99,17.5,22.0,13.4,20.5,42.5
Ternopil,2023-05-28,5.55,16.3,22.6,9.4,15.0,29.2
Ternopil,2023-05-29,5.35,17.0,23.4,9.8,14.8,29.9
Ternopil,2023-05-30,5.04,17.8,23.5,9.4,13.9,28.8
Ternopil,2023-05-31,5.72,18.0,23.5,12.5,15.5,33.5
Ternopil,2023-06-01,5.81,18.8,26.1,9.4,12.3,26.3
Ternopil,2023-06-02,5.05,19.1,24.8,13.1,20.3,40.7
Ternopil,2023-06-03,5.4,13.8,18.1,8.3,21.3,39.2
Ternopil,2023-06-04,4.0,14.7,20.5,7.8,17.3,36.7
Ternopil,2023-06-05,4.43,18.0,24.0,9.2,10.4,20.2
Ternopil,2023-06-06,5.82,20.0,25.5,12.7,18.6,38.5
Ternopil,2023-06-07,2.54,16.4,20.4,13.8,19.8,40.7
Ternopil,2023-06-08,4.03,18.8,24.3,13.4,13.5,27.7
Ternopil,2023-06-09,5.05,20.0,25.7,14.5,18.8,38.9
Ternopil,2023-06-10,4.47,19.5,25.8,14.4,18.2,41.4
Ternopil,2023-06-11,1.37,14.1,15.9,10.8,24.2,47.5
Ternopil,2023-06-12,1.76,11.0,12.6,9.1,18.6,35.6
Ternopil,2023-06-13,2.29,13.4,17.2,10.1,12.0,25.2
Ternopil,2023-06-14,2.86,15.2,19.5,9.6,10.0,20.9
Ternopil,2023-06-15,3.71,17.5,22.6,12.1,8.2,21.2
Ternopil,2023-06-16,2.5,17.9,22.0,15.6,11.1,29.5
Ternopil,2023-06-17,2.43,18.1,21.6,15.4,7.2,20.2
Ternopil,2023-06-18,2.31,18.0,21.0,15.6,9.6,24.5
Ternopil,2023-06-19,3.78,18.0,22.2,14.4,15.3,30.2
Ternopil,2023-06-20,4.56,18.7,24.0,12.7,14.5,28.8
Ternopil,2023-06-21,4.59,19.4,24.8,13.5,7.8,18.7
Ternopil,2023-06-22,5.22,21.2,27.0,13.9,9.7,22.7
Ternopil,2023-06-23,4.87,22.3,27.5,16.4,13.0,26.6
Ternopil,2023-06-24,3.0,20.7,24.2,18.0,16.3,33.5
Ternopil,2023-06-25,4.26,18.9,22.2,15.9,17.1,34.2
Ternopil,2023-06-26,4.98,18.9,23.2,13.9,13.9,29.5
Ternopil,2023-06-27,3.12,17.9,22.8,13.9,21.1,42.1
Ternopil,2023-06-28,4.39,15.9,19.2,11.9,22.1,45.7
Ternopil,2023-06-29,3.41,16.2,20.8,12.9,26.1,55.8
Ternopil,2023-06-30,4.47,18.9,23.6,14.3,20.9,42.8
Ternopil,2023-07-01,4.29,20.4,25.7,15.2,14.8,32.0
Ternopil,2023-07-02,5.2,21.5,27.5,15.8,17.3,37.1
Ternopil,2023-07-03,5.22,20.9,25.5,16.4,9.4,22.3
Ternopil,2023-07-04,5.13,20.9,27.7,14.4,18.2,35.6
Ternopil,2023-07-05,3.98,21.0,27.0,16.5,12.5,25.2
Ternopil,2023-07-06,3.93,21.3,27.5,17.4,19.4,36.0
Ternopil,2023-07-07,3.36,19.8,22.4,18.0,22.7,47.2
Ternopil,2023-07-08,5.56,19.1,23.6,14.1,20.8,41.0
Ternopil,2023-07-09,5.19,19.6,25.6,12.5,20.8,45.7
Ternopil,2023-07-10,5.32,19.5,23.9,13.9,20.3,41.0
Ternopil,2023-07-11,2.54,16.9,20.9,12.8,14.5,34.6
Ternopil,2023-07-12,4.97,19.5,26.6,11.1,13.1,27.4
Ternopil,2023-07-13,3.93,21.4,28.6,17.6,16.6,34.2
Ternopil,2023-07-14,3.73,19.7,23.2,16.8,17.8,37.4
Ternopil,2023-07-15,4.38,20.7,26.3,12.8,7.6,17.6
Ternopil,2023-07-16,5.6,23.1,29.9,14.9,9.9,22.7
Ternopil,2023-07-17,4.97,24.4,31.0,17.8,20.1,38.2
Ternopil,2023-07-18,4.65,21.8,25.1,17.1,23.5,46.8
Ternopil,2023-07-19,4.73,20.7,26.2,14.6,9.9,26.6
Ternopil,2023-07-20,3.92,19.1,24.1,14.6,20.3,41.8
Ternopil,2023-07-21,4.36,18.9,24.1,12.6,8.8,22.3
Ternopil,2023-07-22,3.8,19.5,24.3,16.4,20.2,38.9
Ternopil,2023-07-23,4.49,19.2,24.3,13.2,15.4,33.1
Ternopil,2023-07-24,5.51,22.2,28.7,16.0,18.9,39.6
Ternopil,2023-07-25,4.37,23.2,28.5,19.2,18.8,38.5
Ternopil,2023-07-26,3.2,19.6,24.4,15.8,22.3,41.8
Ternopil,2023-07-27,2.2,15.1,17.0,13.6,29.1,54.0
Ternopil,2023-07-28,4.09,17.2,23.9,11.1,22.8,44.3
Ternopil,2023-07-29,4.73,20.6,26.0,14.8,16.7,37.8
Ternopil,2023-07-30,4.18,21.1,26.0,16.8,15.8,36.0
Ternopil,2023-07-31,4.28,20.7,25.0,16.1,12.4,26.3
Ternopil,2023-08-01,4.95,21.3,27.5,14.0,14.8,29.9
Ternopil,2023-08-02,2.67,20.0,23.1,16.6,14.7,31.0
Ternopil,2023-08-03,5.54,22.3,29.2,15.2,15.7,31.7
Ternopil,2023-08-04,4.87,24.4,31.0,17.2,10.9,29.2
Ternopil,2023-08-05,7.32,27.0,31.5,22.8,26.8,51.8
Ternopil,2023-08-06,6.46,25.5,31.5,20.6,29.8,59.4
Ternopil,2023-08-07,3.23,17.4,19.8,14.9,24.5,47.2
Ternopil,2023-08-08,3.47,15.9,19.8,12.6,17.3,34.2
Ternopil,2023-08-09,3.95,16.7,22.5,10.3,11.1,24.8
Ternopil,2023-08-10,3.71,17.8,23.4,12.6,13.8,28.8
Ternopil,2023-08-11,3.2,17.1,21.2,13.4,15.6,32.0
Ternopil,2023-08-12,3.89,17.7,23.0,11.9,15.7,33.1
Ternopil,2023-08-13,4.7,19.8,26.8,12.7,9.4,22.7
Ternopil,2023-08-14,5.11,22.4,30.1,13.9,10.9,23.8
Ternopil,2023-08-15,5.5,23.0,29.8,14.8,15.8,32.8
Ternopil,2023-08-16,5.15,24.3,30.3,18.2,18.9,39.2
Ternopil,2023-08-17,4.74,24.3,30.1,18.1,14.8,28.4
Ternopil,2023-08-18,5.12,23.9,29.2,18.2,15.7,33.1
Ternopil,2023-08-19,5.12,24.4,30.5,18.9,16.0,34.2
Ternopil,2023-08-20,4.05,23.7,31.1,17.6,9.2,40.7
Ternopil,2023-08-21,4.73,24.5,29.6,19.5,15.6,34.2
Ternopil,2023-08-22,4.61,23.1,28.1,17.9,21.0,42.5
Ternopil,2023-08-23,2.9,20.8,27.2,16.4,9.0,19.8
Ternopil,2023-08-24,4.04,20.9,26.7,13.7,10.5,20.9
Ternopil,2023-08-25,3.61,21.8,28.1,14.9,7.7,19.1
Ternopil,2023-08-26,4.71,24.7,32.1,18.1,14.1,29.9
Ternopil,2023-08-27,4.56,25.5,33.5,18.3,11.4,27.4
Ternopil,2023-08-28,5.08,27.6,34.2,21.1,14.2,26.6
Ternopil,2023-08-29,7.09,27.9,34.5,22.5,32.7,64.1
Ternopil,2023-08-30,3.84,22.5,27.5,19.0,19.8,37.1
Ternopil,2023-08-31,3.41,19.2,23.0,16.0,15.1,33.8
Ternopil,2023-09-01,3.39,17.7,21.6,14.1,12.2,27.7
Ternopil,2023-09-02,2.64,17.6,23.0,12.8,13.2,29.5
Ternopil,2023-09-03,2.25,16.6,21.3,12.8,14.8,26.3
Ternopil,2023-09-04,2.4,15.9,20.0,12.8,19.0,42.1
Ternopil,2023-09-05,3.59,16.2,22.2,10.9,12.7,27.0
Ternopil,2023-09-06,3.3,16.4,22.5,9.5,8.2,14.4
Ternopil,2023-09-07,3.15,18.0,23.6,12.6,12.8,25.6
Ternopil,2023-09-08,3.43,17.4,23.9,10.1,9.6,17.6
Ternopil,2023-09-09,3.27,17.8,23.8,11.8,14.6,31.3
Ternopil,2023-09-10,3.43,17.8,24.2,11.7,10.1,22.0
Ternopil,2023-09-11,3.64,18.1,24.8,11.4,11.3,25.9
Ternopil,2023-09-12,3.74,19.2,26.5,12.1,13.7,23.8
Ternopil,2023-09-13,3.62,20.6,27.5,13.9,13.4,27.0
Ternopil,2023-09-14,2.54,19.1,25.0,15.3,14.0,32.0
Ternopil,2023-09-15,1.78,16.3,18.4,14.6,15.5,31.0
Ternopil,2023-09-16,2.85,16.2,20.9,11.5,15.6,31.3
Ternopil,2023-09-17,3.37,17.6,24.2,12.2,16.9,34.9
Ternopil,2023-09-18,3.76,18.7,24.6,13.3,16.8,33.1
Ternopil,2023-09-19,2.52,17.3,22.4,13.2,18.9,37.8
Ternopil,2023-09-20,2.31,17.8,22.0,15.6,19.8,34.9
Ternopil,2023-09-21,3.11,17.4,23.5,12.1,17.6,35.6
Ternopil,2023-09-22,2.96,18.7,25.0,14.4,17.9,37.8
Ternopil,2023-09-23,3.08,20.4,26.8,15.6,18.0,36.0
Ternopil,2023-09-24,1.42,18.8,22.0,17.0,16.4,31.7
Ternopil,2023-09-25,2.47,19.2,24.4,15.8,13.9,26.6
Ternopil,2023-09-26,3.22,19.0,25.2,13.3,12.8,25.9
Ternopil,2023-09-27,3.26,18.1,24.8,11.2,11.3,25.2
Ternopil,2023-09-28,2.94,17.4,24.1,11.4,10.2,22.3
Ternopil,2023-09-29,2.99,16.6,24.5,10.4,10.1,21.6
Ternopil,2023-09-30,2.99,16.7,23.9,10.5,15.2,27.7
Ternopil,2023-10-01,2.06,14.3,16.6,11.3,17.1,34.6
Ternopil,2023-10-02,1.92,12.6,17.2,8.7,16.4,33.5
Ternopil,2023-10-03,2.61,14.1,21.0,8.1,14.3,30.6
Ternopil,2023-10-04,2.6,14.9,18.3,11.1,26.0,52.2
Ternopil,2023-10-05,2.33,12.6,17.8,7.5,15.3,31.7
Ternopil,2023-10-06,1.8,12.0,14.9,8.7,22.4,42.8
Ternopil,2023-10-07,3.21,14.2,19.4,8.2,37.3,69.1
Ternopil,2023-10-08,1.79,9.9,15.1,6.7,27.7,56.2
Ternopil,2023-10-09,1.7,5.7,8.6,2.6,21.7,39.2
Ternopil,2023-10-10,1.45,5.0,10.2,0.9,9.2,22.7
Ternopil,2023-10-11,1.34,7.6,13.4,1.6,15.1,29.9
Ternopil,2023-10-12,2.81,15.4,21.7,10.2,23.5,45.0
Ternopil,2023-10-13,1.24,14.8,18.7,12.9,15.5,26.6
Ternopil,2023-10-14,2.5,16.5,23.5,11.8,18.2,35.3
Ternopil,2023-10-15,0.51,11.4,15.1,7.8,17.6,31.3
Ternopil,2023-10-16,1.25,6.1,8.1,3.5,28.7,54.4
Ternopil,2023-10-17,1.12,5.0,9.4,2.2,15.6,32.0
Ternopil,2023-10-18,1.46,4.7,10.6,-0.7,17.3,36.0
Ternopil,2023-10-19,1.21,5.3,12.4,-1.4,15.0,28.8
Ternopil,2023-10-20,1.23,13.5,18.2,8.3,18.0,31.7
Ternopil,2023-10-21,3.24,19.5,24.2,15.1,22.4,40.0
Ternopil,2023-10-22,2.14,16.2,21.7,13.0,25.4,49.3
Ternopil,2023-10-23,1.38,12.2,14.9,7.1,22.6,43.2
Ternopil,2023-10-24,1.39,11.1,16.7,4.7,14.6,29.5
Ternopil,2023-10-25,0.6,12.8,15.9,11.1,18.9,34.2
Ternopil,2023-10-26,1.08,12.1,16.5,9.0,16.9,37.4
Ternopil,2023-10-27,0.73,12.3,15.2,9.6,26.1,46.4
Ternopil,2023-10-28,1.54,11.0,14.0,8.3,46.3,86.8
Ternopil,2023-10-29,1.51,11.4,16.2,7.8,16.0,28.4
